gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
-0.14718904,0.08407138,0.06005178,0.058886714,0.40026832,-0.025731444,-0.21066584,-0.2588977,0.16192333,0.08606026,0.014997218,0.17809096,-0.06510625,-0.039722037,0.66713303,0.1068092,-0.04903064,-0.3506321,-0.025882361
0.012698385,-0.036880836,-0.061346322,-0.0005787115,-0.4483678,-0.02025931,-0.31040978,-0.02245984,-0.11587459,0.004018382,0.09162971,-0.17639771,0.05962405,0.015562833,0.45779762,-0.32573506,-0.706659,-0.7232787,-0.2527989
-0.21292,0.10783111,-0.15456271,0.045994032,-0.79272515,-0.017114598,0.1895579,0.24982165,0.17711005,0.079905905,-0.06223566,0.1335966,0.08718348,0.10053367,0.544326,0.11693833,-0.07516281,-0.14592527,-0.60247284
-0.113321126,-0.075090945,-0.11105192,0.014239624,-0.60183364,-0.0036243582,0.111693144,-0.31066868,-0.34458274,-0.14799595,-0.18549135,-0.46238267,0.058677007,0.023223242,-1.9195834,-0.05858699,-0.14521158,-0.511921,-0.20123063
-0.14734602,0.1431681,0.14971371,0.050650626,-0.6761996,-0.0017411544,0.07732738,0.20467404,-0.53077245,0.1432944,-0.022961384,-0.44126853,0.17062433,0.1791253,0.34279862,0.021098357,-0.55149215,0.19247258,-0.5545233
0.13113895,-0.0031734563,-0.0030040753,0.027430438,-0.3771988,-0.0028658104,-0.074894674,0.18880785,0.12934047,0.045021217,0.11576615,0.13766217,-0.040755175,-0.02768725,0.58148295,0.14292291,-0.36296165,0.16920757,0.39672047
-0.059850525,0.11111714,-0.07475799,0.091535755,-0.7394081,0.006066718,0.44588497,-0.6200007,0.17559747,0.011993053,-0.23002784,-0.7341689,0.10180675,-0.01423831,0.40719756,0.039133664,0.014654703,-0.351056,-0.63375056
0.059799537,-0.010355286,0.01389903,-0.05974953,-0.485579,0.0054038833,-0.34279177,-0.0714683,-0.062184006,0.019459609,0.0882238,-0.085519,0.04098004,-0.29958382,-1.1359103,-0.24240808,-0.38447443,-0.8248053,-0.29176107
0.05959671,0.019582005,-0.008847942,-0.009435064,-0.4665934,-0.041973677,-0.17075747,-0.04121748,0.033693023,0.06896524,0.0955323,-0.042833064,0.05549133,-0.29044455,-1.1022586,-0.088336386,-0.04223507,-0.44370526,-0.22619398
0.09906364,0.009734746,-0.06611618,0.010662744,-0.020894706,-0.011119191,-0.3760488,-0.10728498,0.034870967,0.05903515,0.023864314,-0.0181146,0.042407196,-0.249954,-1.212416,-0.18275481,-0.45961228,-0.8871055,-0.24752402
0.042998146,-0.033038907,0.03314489,-0.28131393,-1.5483929,-0.0036787111,0.24664064,0.19657171,0.19285288,0.07675109,-0.08796139,0.19141503,0.17409521,0.080569915,0.48960304,0.0927357,-0.6934407,0.59825504,0.14508106
-0.05282052,-0.046293307,0.043700907,0.04309538,-0.8929327,-0.020369882,-0.09565115,-0.12864214,-0.18540658,0.04238545,0.041491404,-0.24432978,-0.0933035,-0.21533608,-0.87199724,-0.21662506,-0.7035325,-0.4648733,-0.7448917
-0.089699015,-0.023992995,0.06271217,-0.0047898125,-0.35287932,-0.0059057493,-0.36737832,-0.08775465,-0.14719857,0.05082109,0.059891574,-0.110860586,-0.0031243803,-0.061458603,-2.426484,0.034053747,-0.402557,-0.47336182,-0.4977267
-0.1420928,-0.039265018,0.046102587,0.03328718,-2.0368118,-0.03545686,-0.28828543,-0.07807088,-0.151884,0.086628124,0.040235847,-0.218239,-0.014364364,-0.10459587,-2.083097,-0.0020163516,-0.81083924,-0.8329872,-0.23095481
-0.028597524,-0.012953307,0.075225756,-0.17822614,-1.3488141,0.00068982464,0.07643706,0.06035739,-0.49168023,0.14992075,0.0020598832,0.21238802,0.13223433,-0.20323296,-0.9006871,0.04814031,-0.51671016,0.10638902,0.16455075
-0.104145475,0.086110614,-0.017186424,-0.17999472,-0.8579746,-0.0066650333,-0.36675945,0.19080827,0.09911382,-0.22629708,-0.04753865,0.2107741,0.10461103,0.09190704,0.46034187,0.108733356,-0.34611544,0.041943975,-0.15210274
-0.09720262,-0.06027674,-0.051002435,0.052635804,1.219588,-0.00758327,-0.13324384,0.014869479,-0.06398461,0.008537682,0.10637874,-0.23870587,0.035546806,0.00071067456,0.6496427,0.15836067,-0.056250907,-0.3035159,0.04662094
-0.044965655,-0.059214637,-0.013860178,0.08406423,1.1378607,-0.011484574,-0.15731238,0.013246896,-0.073710166,0.009633973,0.116523325,-0.23804545,0.013342408,-0.0014004251,0.6425189,0.089193456,-0.001354728,-0.19090252,0.074850895
-0.08696638,0.06040135,-0.06463663,0.05054431,0.29850024,-0.010126254,0.2794368,0.23316208,0.26621753,-0.13699913,0.005505425,0.09320591,-0.011572491,-0.07413061,0.7843866,0.22207953,0.012098937,0.056036804,0.016014969
-0.09349355,-0.011554004,0.06578692,0.007437806,-0.51011443,-0.058977805,0.12535274,-0.0042902348,-0.03393721,0.002485333,0.10362139,-0.1272857,0.0148374615,-0.28371617,-1.1736305,0.0017565361,-0.262524,-1.0262586,0.094020694
-0.19364178,-0.011251665,-0.07900917,-0.007916387,-0.58616805,-0.014324482,-0.0034888769,0.27022555,0.1898833,0.030217282,0.0065547302,0.16589966,-0.054427207,-0.06883367,0.6599635,0.12306841,0.10482057,-0.05347034,-0.080214836
-0.037595574,-0.03940618,-0.05354082,0.035120696,-1.0437119,0.003185052,0.22999357,0.21112792,0.26074678,-0.056826953,-0.14030218,-0.6743884,-0.07594194,-0.031365484,0.45092776,0.030541355,0.21396774,-0.19915193,-0.19109647
-0.035068948,0.023518955,0.033773094,-0.013329076,-0.69955814,-0.01142333,-0.19689259,0.2107542,0.025955774,0.0066967187,0.04783096,0.2479293,-0.06387921,-0.10437297,0.5799203,0.037935507,-0.5520155,0.027894396,-0.5312176
-0.08688133,-0.033310432,-0.040115263,-0.10433784,-0.2751248,-0.0058477377,-0.06014761,0.13020162,0.0900332,-0.2490066,-0.03605013,0.12936541,-0.048001587,-0.12577514,0.5602748,-0.6242215,-0.57092714,-0.31554604,-0.086467296
-0.074519426,-0.005192899,-0.0017480336,-0.005217779,-0.93644524,-0.0012315442,0.16316792,0.137503,0.1661313,-0.2109615,-0.080418855,-0.4503756,-0.22631295,0.084249556,-2.0134473,0.09004427,-0.22124018,0.015735421,-0.39296934
0.06530818,-0.021060996,0.0019223939,-0.19534197,-0.31994352,-0.023202453,0.25040436,0.04445345,-0.06479435,0.064651325,0.12764981,-0.18886419,0.024357382,-0.047791574,-1.9445082,0.12679619,-0.20859797,-0.92020315,-0.4205336
-0.07985333,-0.012135237,0.07735568,-0.08980021,-0.15205853,-0.0064308294,-0.20756711,0.21925917,0.18112096,-0.1721168,-0.024635281,0.091720045,-0.051101543,-0.03475603,0.5612363,-0.46081522,-0.049251556,0.39413032,-0.085352466
-0.010993689,-0.025800645,-0.04576751,0.025140852,1.1840138,-0.006830285,-0.26248267,0.19741446,0.19370602,0.027249932,-0.11941866,0.1957116,-0.06854966,-0.044973787,0.7266234,0.17456563,-0.59608364,-0.18859144,0.18040578
0.054431986,-0.020455899,0.09939368,-0.1961734,0.29034665,0.0050280653,0.044358976,-0.049616236,-0.2576271,-0.02163234,0.11312927,-0.30571976,0.012301612,0.015142868,0.53795093,0.06817852,-0.46431723,-0.8371673,-0.14549269
0.0012755799,0.010472054,-0.07602171,0.022169644,-0.03904101,-0.006220618,-0.15663625,0.21063635,0.17797343,0.07805781,0.03884225,0.14186306,-0.06805933,-0.2019906,0.69504964,0.12417096,-0.6801371,-0.25537062,-0.09216004
-0.21556318,-0.015497558,-0.17252989,-0.18281475,-0.46870473,0.006799158,0.06779821,0.086137116,0.07183263,-0.11994163,-0.02310854,-0.38524258,-0.16224693,0.12308306,-0.8636794,-0.37453163,-0.42513686,-0.18108359,0.010482528
-0.09197464,-0.032275815,-0.041804913,-0.2878098,-0.48974222,-0.024434496,-0.02348232,-0.023045093,-0.085145034,-0.017097201,0.047482368,-0.15179962,-0.033328075,-0.27342105,-0.9839105,-0.28507113,-0.3279234,-1.0953797,0.10601155
-0.2047293,-0.035908975,-0.14099088,0.07953694,-0.09485395,0.03994804,0.38311514,-0.41198847,-0.35117012,-0.1613581,-0.025217123,0.09477331,-0.12124684,-0.17209539,0.56506234,-0.43019143,-0.437026,-0.2571597,-0.115736775
-0.1365146,0.27553734,-0.060940072,-0.017130513,-1.0364708,-0.09133766,-0.061540242,-0.48881814,0.037331127,0.003323228,-0.022302901,0.16943319,-0.18940823,-0.13461207,0.42096603,-0.39062083,-0.72599804,-0.29919413,-0.33882117
0.055656403,-0.045396935,0.037885886,0.048058227,-0.4950998,-0.00434395,0.014443995,0.15076114,0.14822687,-0.19423993,0.008502935,0.13263926,0.15966775,0.21149607,-0.96627104,0.07621097,-0.31119883,0.4037683,0.26885036
-0.007929674,-0.051695466,0.02676675,-0.3066435,0.11493325,-0.0036108398,0.101891145,0.23945947,0.23022102,0.11464101,-0.056236118,0.09338273,-0.11659442,0.07342863,0.6473546,-0.59564006,-0.06429545,-0.03223299,-0.07473489
-0.0037208502,-0.0018962143,-0.1201984,0.012922006,-0.40825707,-0.02412928,0.08963394,0.21584445,0.1838177,0.03733046,0.03882117,0.20983721,-0.075054675,-0.18923558,0.612715,0.108202554,-0.5672247,-0.4738904,-0.3365264
-0.06656255,-0.055683866,0.06644182,0.056990765,-0.7871611,-0.021369947,-0.046745963,-0.1289274,-0.17949528,0.052781694,-0.022731006,-0.21775465,-0.09159589,-0.20249344,-0.9080855,-0.19202048,-0.7980141,-0.5296406,-0.6684359
0.06643666,-0.038127072,0.046774466,0.007762664,-0.7059327,0.01542727,-0.15984248,0.014272463,0.053837564,0.07538995,0.13635807,-0.25069302,0.05908507,0.036368944,0.61869854,0.061026152,0.028939381,0.060365334,0.7949253
-0.07277664,-0.073156364,0.036464065,-0.33816215,-2.087526,-0.05313641,0.35195893,-0.29018787,-0.4444057,-0.112590484,-0.07743162,-0.44648337,-0.015316486,-0.014972761,-1.8688899,-0.0003992787,-0.30203828,-0.1975677,0.2472379
0.03764195,-0.045774695,0.005891273,0.02302515,0.32033184,-0.013969573,-0.12821911,-0.12565593,-0.6117145,0.06457375,-0.13258791,0.16888279,-0.097885944,0.019519081,0.5889651,-0.44066617,0.0006653988,0.051254824,0.07960005
0.034493677,0.015190103,-0.054099236,0.057541087,-0.068472706,-0.05884971,-0.21416874,-0.344539,0.17969704,0.098129995,0.031210428,0.112374164,-0.05115602,-0.06394785,0.5174766,0.10228169,-0.70461696,0.083361074,-0.16039932
-0.079558335,-0.0054467227,-0.13725212,0.04712322,-0.5425093,-0.010354902,-0.43869603,-0.019075777,-0.08716215,0.0681773,0.056567352,-0.18166171,-0.028357089,-0.10554518,-2.364628,0.059553623,-0.04489698,-0.5593795,-0.42124638
0.028009497,-0.0428058,-0.06892717,0.09130652,-0.46772406,-0.05520428,0.36247748,-0.44546244,0.120442435,-0.075003505,-0.22487552,-0.5900584,0.066175275,-0.044622984,0.45193195,0.04020075,-0.48775434,-0.54218936,-0.18993899
-0.11423669,0.009759705,-0.008518187,0.048302308,-0.48816025,-0.061442535,-0.3402756,-0.04577371,0.036720548,0.0065194396,0.055575673,-0.07841687,0.025031429,-0.32998297,-0.95039654,-0.15637453,-0.03298087,-0.8602648,-0.16149172
-0.21099438,-0.04062134,0.020817287,-0.32664454,-2.0359159,0.004199677,0.09573227,0.09108912,-0.45373464,-0.21599054,-0.099153675,-0.26104075,0.06628694,0.062805295,-2.387312,0.0013546428,-0.35346916,-0.15038651,0.3649332
-0.17328984,-0.016325353,-0.08143088,0.0051110815,-0.7833261,-0.005073979,0.11497608,0.22443275,0.16809134,0.050721157,0.007950494,-0.70790637,-0.14306335,0.08740324,0.4537722,0.099855274,-0.6349638,-0.37977314,-0.44464937
-0.10810913,-0.049819406,-0.004755923,0.020040048,0.66506314,-0.011577985,-0.10073343,-0.33941954,0.21123333,0.0033205287,-0.065484114,-0.8168233,-0.08032023,0.051299613,0.5318224,-0.2270672,-0.21832174,0.095886,0.029320218
0.06864199,-0.06822357,-0.053985827,-0.6259583,0.2185925,0.0048921355,-0.043665234,0.25107366,-0.4258611,0.079684235,-0.009920135,-0.29110414,0.037585277,0.035858966,0.52356535,0.05474236,-0.07226163,0.15673524,-0.33117056
-0.29772553,0.16268815,-0.174516,-0.008309791,-0.8132301,-0.007293012,0.12337723,0.19522776,-0.43781874,-0.026506264,0.06747157,0.08280702,0.056070395,0.120439716,0.4485242,-0.54829997,-0.21612354,-0.049113017,-0.16070722
-0.08720535,-0.07206002,0.038463287,0.07205314,-0.7918303,-0.002633092,-0.04511266,0.15523086,-0.5043131,-0.10913194,-0.04016963,-0.24993287,0.12213523,0.066157095,-0.47852668,0.019585757,-0.68163234,0.35688975,-0.32319385
-0.08502298,-0.05250745,-0.20504823,-0.13396873,-0.20875159,-0.040655583,0.021100122,-0.4463063,-0.4251647,0.10853335,-0.030801484,0.10573473,-0.051209457,-0.0014569451,0.51116806,-0.39413416,0.052446757,-0.3261033,0.30319902
-0.08675807,-0.01551301,-0.02911545,-0.0074455203,-0.6186012,-0.016580041,-0.23211788,0.18974614,0.12965372,0.08961819,0.09156678,0.08445734,-0.10486592,0.007314809,0.5637675,-0.5070235,0.07987729,0.38379267,-0.1065027
-0.1595088,0.011786888,-0.029268768,0.05027723,-1.4284312,-0.00909032,0.11072011,0.21430787,0.2594944,-0.21318704,0.08366356,0.20640616,0.19980799,0.033447392,0.44714272,0.116992265,0.06405343,0.46339577,-0.042948127
-0.034990918,-0.03657346,0.0065931533,0.035694744,1.4085395,-0.0048307367,0.00017033459,0.18775927,0.27302492,0.091155715,0.014279496,0.18775125,-0.08562903,-0.07256749,0.695634,-0.3460593,-0.34423095,0.20180517,0.67290837
-0.11669997,-0.013146411,-0.003837616,-0.17628309,-0.5070593,-0.028646596,0.11318047,0.06751306,-0.043169733,0.073931985,0.0841091,-0.13814144,0.0926769,-0.10355161,-2.100197,0.027145043,-0.19591555,-1.0342302,-0.42831182
-0.1776644,-0.014455829,-0.0038194703,-0.27893785,0.40101904,-0.007357633,-0.4103765,0.29032335,0.13281319,0.07431399,0.02299298,0.20791954,0.12506686,-0.06557645,0.5956782,0.03804582,-0.06421922,0.101104856,-0.2530761
0.08411119,0.0037723333,-0.028449032,-0.22427754,-2.4208946,-0.007478254,-0.04224,0.08198549,-0.4085912,-0.2079132,0.099923894,-0.16212904,0.07742286,0.078275986,-2.006333,-0.19589971,0.18792777,0.5463037,0.86098385
-0.11488271,-0.039333142,-0.09838736,0.034882247,-0.91162425,-0.017090986,-0.028650733,-0.08046223,-0.087606676,0.015154646,0.098856635,-0.085346065,0.012463477,-0.30982813,-0.9480882,-0.17421153,-0.437649,-1.0465933,-0.4606092
0.022355989,0.40363824,-0.033505686,0.019803593,-0.22504649,-0.0052378965,-0.13721628,-0.4642892,-0.39120576,0.0066104997,-0.08119898,-0.45816684,-0.16580085,-0.0017655989,0.4031362,-0.032900777,-0.34647393,-0.18241112,-0.2007008
-0.023633901,-0.016890857,-0.010601305,0.07591556,-1.4261595,0.04941815,0.5606563,-0.5623714,0.17926721,-0.027546767,-0.022262014,-0.89947,0.06334845,0.07409779,0.29833153,-0.03696239,-0.92698365,-0.6734308,-0.57785153
-0.08974451,-0.005993709,-0.006193623,-0.067301884,-0.5427954,-0.003213569,-0.27742466,0.2318219,0.20419863,0.05565343,0.048791386,0.1483225,-0.10180102,0.017362483,0.61551654,0.08564426,-0.01645683,0.01376476,-0.022420675
-0.13375098,-0.021469217,0.08318957,0.0423577,-0.83033425,-0.038417805,0.09241039,-0.06849839,-0.0672762,0.048861325,0.13079964,-0.10250503,0.071415335,-0.093339525,-2.0420597,-0.22983114,-0.36480275,-0.78939867,-0.2593248
-0.08355453,0.0039851945,-0.10625278,0.05136786,-0.30251986,-0.009241139,0.13087058,0.26714084,0.13376816,-0.2128512,0.110405564,0.14191048,0.115850195,0.04319704,0.56647265,0.19333817,-0.029192979,0.13493398,0.10888335
-0.16049403,0.0053963456,0.0006670779,-0.11317594,-0.59516865,0.00051077304,-0.14490694,0.06839526,0.03086334,0.006534594,-0.00076584285,-0.5544147,0.09399012,-0.22193705,-0.85899,-0.2034533,-0.7366754,0.032260377,-0.21328366
0.07228527,-0.055660486,-0.09701109,-0.1241002,-0.3111852,-0.019741235,0.00702932,-0.33027586,0.09096104,0.011606474,-0.094833344,-0.28480417,0.01420572,0.01451924,-2.2795575,-0.19457385,-0.40513787,-0.30310214,0.1639128
-0.13679813,-0.06593132,-0.10892747,0.010140979,-0.12935641,-0.021358388,-0.28317404,-0.04361248,-0.12356676,-0.00810464,0.118540645,-0.29498205,0.023417648,-0.046080116,0.52278936,-0.36050808,-0.32699212,-0.574848,-0.2290582
-0.053423803,-0.019301062,-0.05057907,0.053798165,0.9249651,-0.008558914,0.10945549,0.24820754,0.24043934,0.06164246,0.042003494,0.2021646,-0.044213668,-0.072932005,0.76392865,0.20199613,0.044404358,-0.17320915,0.23670931
-0.23458153,-0.039912928,-0.23818456,-0.43779975,-0.31231907,0.0005348355,-0.32154432,-0.03856598,-0.2614866,-0.07543904,0.0876959,-0.18104514,0.028490419,-0.038467586,0.47036347,-0.33841133,-0.38029286,-0.8832878,-0.5191578
-0.054634303,-0.036434397,-0.16701755,0.0065520504,-0.4314715,-0.09176065,-0.107458726,-0.8416028,0.086867414,-0.1282893,-0.038628295,0.16768125,-0.024439808,-0.092350505,0.43596926,0.05408344,-0.57753277,-0.26945272,-0.3250788
-0.119468614,-0.004863693,0.009074762,-0.08110389,0.44062662,-0.004523448,0.18626145,0.25429964,0.29366785,0.1359276,0.072575025,0.15427113,0.13530402,0.03942209,0.6450062,-0.5845706,-0.07620188,0.5990121,0.047121372
-0.11533329,-0.0017677584,-0.08882437,0.077463314,0.48527098,-0.0095678065,0.28717744,0.28708518,0.19402799,-0.27725255,-0.01753645,0.14260842,0.17285848,0.041063182,0.67152095,0.2396424,0.024365708,0.9678217,0.13591035
-0.15398069,0.06885874,0.08925233,0.016457085,-1.9549638,-0.0014070162,0.04762885,0.09258765,-0.49487028,-0.21001285,-0.073552914,-0.24980569,0.1062925,0.100623645,-2.3903954,-0.009555286,-0.14070773,0.2192138,0.41663024
0.021873916,-0.037527844,-0.036244962,0.054128114,-0.87626237,-0.01028953,0.40034014,-0.3776791,0.3177637,0.04953018,0.04679918,-0.59322864,-0.15783454,0.10030616,-1.812088,0.082226045,-0.50603896,-0.5320506,-0.33573487
-0.09919387,0.013781101,-0.1408054,0.014701614,-0.69474196,-0.0058229067,0.15981202,0.1225068,0.11294521,0.21185967,0.0055267503,-0.5271056,0.18957067,0.032668017,-2.2583845,-0.32652652,0.041865334,-0.14327003,-0.041676186
-0.11615332,-0.003698151,0.034080636,-0.21226208,-1.9399967,-0.01979216,0.075187005,0.074150234,0.39316407,-0.14921984,0.056874976,0.2193865,0.042629495,-0.016957873,-1.0291972,0.018521946,0.25484264,-0.0044640778,-0.03576357
0.04746193,-0.024304524,-0.028682204,-0.3119104,-0.7508287,-0.020187428,-0.28010625,0.014995187,-0.118330896,0.03035081,0.07713099,-0.07531651,0.03441057,-0.09288219,-2.1321168,-0.22734694,-0.30464786,-0.9194989,-0.40030548
-0.07647649,-0.0046216613,-0.04991359,-0.07345316,-0.3106315,-0.031032529,-0.18254377,-0.44678196,0.11860766,0.11435885,0.0052286386,0.086273566,-0.029386029,-0.13434324,0.4804794,-0.38509965,0.021994837,-0.021492155,-0.07467329
-0.06203145,0.18650271,-0.061918687,-0.001730652,-0.10929913,-0.0036699767,-0.38847178,-0.12924385,-0.0947596,0.029421384,0.07004656,-0.021047184,0.031267352,-0.23838171,-1.2594074,-0.14958356,-0.3117484,-1.0256822,-0.24191447
-0.032892883,-0.025414452,-0.012757427,0.022158502,0.735527,-0.033603545,-0.21167971,-0.4525339,0.26371714,0.07972123,0.026399715,0.22128001,-0.057169322,-0.008377457,0.60267377,0.038689386,0.0085188225,0.0051466133,0.034846775
-0.22817867,-0.024957381,-0.100684285,0.013214731,0.14565995,-0.072474375,-0.3088895,-0.718298,0.21920407,0.08808213,0.15715848,0.16102394,0.03532156,-0.026653506,0.43853304,0.052217938,-0.19830325,-0.32555318,-0.18903533
-0.11285834,-0.06147132,-0.08403268,0.0045111547,-0.6294581,-0.048621148,-0.10458592,-0.31097567,-0.4446191,0.012367107,0.035291668,-0.39257312,-0.15495434,0.10623656,0.3664244,-0.11791941,-0.6567513,-0.24988069,-0.4918311
-0.033180386,-0.0071586696,-0.09603132,-0.20602338,0.9547459,-0.005150553,-0.18852942,0.21640888,0.18599328,-0.14777096,-0.007961625,0.13418211,0.020937603,-0.03626209,0.7725181,0.193167,-0.04202679,-0.058128823,0.19123094
0.015926043,-0.007820358,-0.07338904,0.0756786,-0.2522629,-0.0054083294,0.03965284,0.23301074,0.25412682,-0.044878256,0.045997348,0.15548863,-0.06081543,-0.0044142515,0.68166757,0.20359571,0.17388351,0.04480298,-0.066078916
-0.09456172,0.06870023,-0.04816626,-0.22967897,-0.56024724,-0.009874199,-0.22281696,-0.48527664,0.07895991,-0.14316504,0.049307864,-0.55259436,-0.025213238,-0.04309779,0.36238357,0.035520494,0.0065228334,-0.42244023,0.18549201
-0.0017044337,0.0037018014,0.008338757,-0.22340599,0.15279494,-0.0007915639,-0.12573889,-0.5309584,-0.45342484,-0.17047209,-0.00891198,-0.27917257,-0.0910673,0.00015977211,0.52519846,0.014422093,0.0026187385,-0.4910218,-0.28810716
-0.18567972,0.0050968723,-0.0064654346,0.0441365,0.62575454,-0.0033252626,-0.38609794,0.23100136,0.1828196,0.17303933,0.034419205,-0.5153256,0.20275512,-0.030471837,0.56370807,0.087342165,0.0056839567,0.5478789,0.22270352
0.007142357,-0.0061901426,-0.07682521,-0.16495748,-0.08013638,-0.0034121019,-0.028616043,0.12456954,0.14660276,0.06976936,0.035327546,0.1378747,-0.06878027,-0.12205622,0.5813613,-0.5367954,-0.5052552,-0.058179867,0.074854635
-0.20817237,-0.018772941,-0.06869608,-0.21604252,-0.3611872,-0.0006042913,-0.42638543,-0.052576445,-0.17410527,0.00043095517,0.079243265,-0.07174945,0.038883314,-0.044966627,-2.4808965,-0.21233913,-0.33955753,-0.7271212,-0.4749666
-0.19742617,-0.036788717,-0.04327867,0.05227602,-0.76599705,0.113457836,0.47550958,-0.73127025,-0.53885424,-0.07638238,-0.038162462,0.22257172,-0.061150003,0.077292934,0.46625805,-0.051296134,-0.50711316,-0.37350717,-0.28266865
-0.12584247,0.10768992,-0.046723723,0.036624216,-0.15441976,-0.008148664,-0.35182393,0.20256911,0.1974302,0.03510755,0.055086624,0.11738011,-0.09721557,-0.04153974,0.65475434,0.081216596,-0.0728418,-0.06283509,-0.33312958
-0.15311806,0.0025458941,0.022884687,0.084070906,-2.1162143,-0.004608377,0.010390282,0.13348745,0.20731619,-0.095825024,-0.059121322,-0.16933647,0.113248006,0.13340023,-0.7008295,0.047654536,-0.47588268,0.63441825,0.26737106
-0.083713725,0.01742319,0.10316371,-0.2359636,0.28560022,-0.0016947871,-0.22332962,0.2874529,0.2068425,-0.23908319,-0.06459246,0.08204589,-0.04205535,-0.051418748,0.72708815,0.110210985,-0.0057657515,0.32547262,0.08940968
-0.14120704,-0.053094905,0.00025647052,-0.12095457,-2.148218,-0.015448651,0.13998371,0.122373655,0.33719546,0.119543225,0.1318767,0.34861106,-0.067754485,0.09659062,-1.9442745,0.13341701,-0.62280303,-0.08551242,0.25497955
-0.08644158,-0.0257907,-0.0672361,0.0606562,-0.14661475,-0.0073333625,0.17439638,0.24935445,0.08877026,-0.22723101,-0.083677635,0.10030441,0.097142674,0.02896235,0.67405504,0.23658496,-0.042233285,0.34583274,-0.31209043
-0.056858033,-0.065013826,-0.047262743,-0.012091052,-2.072799,-0.02498933,0.0628016,-0.38063428,0.27256787,-0.109310456,-0.10631034,-0.5769992,0.033951726,0.037459895,-1.9049326,0.0563361,-0.42008805,-0.64486223,0.07286583
-0.08504469,-0.07492089,0.12864552,-0.11868022,0.53983635,-0.048701465,0.2847145,-0.30323723,-0.38988885,0.115776636,-0.13091497,-0.5431147,0.051842235,-0.06833802,-2.3678434,0.0035334416,-0.51757056,-0.2537519,-0.19777282
-0.032616165,-0.009634526,-0.10206997,-0.35978007,0.99485135,-0.009629004,0.057396885,0.24633205,0.24953565,0.053138282,0.024057264,0.22106655,-0.0149857085,-0.08420534,0.7422816,0.1815507,0.04644434,-0.08599844,0.07349256
-0.13977475,0.003026252,0.0007426102,-0.1418791,-1.079155,-0.005171196,0.08174951,0.12998357,0.23671007,-0.25086617,0.06798429,0.2262318,0.14206383,0.0940131,-2.1551359,0.01422167,-0.28139082,0.5854269,0.13252056
-0.10021761,-0.033185754,0.050726887,0.051799003,0.03873477,-0.0136854565,-0.1561589,-0.4965873,0.13262913,-0.24844506,-0.010544017,0.062092856,-0.12424186,-0.06101135,0.6309848,0.09066373,-0.02714372,-0.45505327,-0.00044434302
-0.042464808,0.004675505,-0.24501465,0.014778456,0.003571191,-0.0069531295,-0.16235664,0.20805216,-0.52983713,0.04089715,0.047771685,0.11643852,-0.07679226,-0.08616307,0.7165673,0.16573884,-0.044062924,0.011107476,-0.14742629
0.040235166,0.15485978,-0.02430135,-0.017180402,-1.2549222,-0.05186113,-0.11832188,-0.24021439,0.06934944,-0.04077158,-0.05622375,0.19466062,-0.14398067,0.2275907,-0.57113415,-0.2743597,-0.7919352,-0.4523646,-0.583647
-0.082393736,-0.06570974,-0.05737647,0.080200665,1.1351205,-0.019845285,-0.17489628,0.020643389,-0.028498286,-0.0018451547,0.13568147,-0.15299048,0.027450515,-0.009277773,0.59065783,-0.22838311,-0.041880675,-0.91890097,-0.08226737
0.07030629,0.010137355,-0.07315444,0.071489014,0.03513902,0.06335307,0.5470281,-0.32607237,0.22075619,-0.08122363,-0.05278831,0.20875935,-0.10625611,0.34021,-0.74640864,0.11597007,-0.17916833,-0.16877343,0.2789335
-0.20340204,-0.05036164,-0.09871815,0.0020240606,-0.59516007,-0.030584207,-0.05206251,-0.33023968,-0.39442608,-0.063313715,-0.028634222,-0.38340205,-0.035057835,0.07935713,0.3436881,-0.16750611,-0.5705527,-0.33890814,-0.18439363
-0.051424295,-0.02473641,-0.16167343,0.014452804,-1.2175292,-0.034837782,-0.30564037,-0.06946056,-0.045786764,0.06207179,0.08733146,-0.13495906,0.063948244,-0.17111272,-2.2683797,-0.05384816,-0.22013992,-0.7508534,-0.35636973
-0.18337712,0.31253934,0.0027559495,0.08923557,0.31880456,0.016539406,0.3878408,-0.3835236,0.1789051,-0.31597602,-0.028951734,0.0797206,-0.03824424,-0.09310156,0.60101,-0.46490404,-0.050177958,-0.13108113,0.07365537
0.1456431,0.005193436,-0.19950837,0.058019035,0.45214018,-0.0043827905,0.12253554,0.27659094,-0.26447263,-0.03491754,0.029045224,0.1251313,-0.17975132,0.19334054,0.6631331,0.20330854,-0.27882853,1.1810547,-0.10858069
-0.23489298,-0.05562329,-0.13773562,0.1181474,-0.6893904,0.004193803,-0.07148388,0.09334493,-0.40677014,-0.1274566,-0.09520606,-0.13335212,0.10249462,0.1512572,-0.70449734,-0.20772405,-0.29477832,0.2440551,-0.496285
0.05454472,0.2336072,0.060235225,0.013247561,-1.4303493,-0.018052509,0.116525896,0.06562247,-0.48513448,0.15365797,0.21871175,0.17538865,-0.11371789,-0.030337205,-1.813606,0.051231228,-0.15439966,-0.2580901,-0.13543737
